day,rev_per_bal_locked
2023-04-21 00:00:00.000 UTC,0.08505961205798235
2023-04-22 00:00:00.000 UTC,0.06181846510459655
2023-04-23 00:00:00.000 UTC,0.07386280991094964
2023-04-24 00:00:00.000 UTC,0.07792736413241234
2023-04-25 00:00:00.000 UTC,0.09184170445038987
2023-04-26 00:00:00.000 UTC,0.09391636764222347
2023-04-27 00:00:00.000 UTC,0.06240858626401617
2023-04-28 00:00:00.000 UTC,0.06680924348442596
2023-04-29 00:00:00.000 UTC,0.08023429567240552
2023-04-30 00:00:00.000 UTC,0.06998511656295447
2023-05-01 00:00:00.000 UTC,0.05652102975727558
2023-05-02 00:00:00.000 UTC,0.057911551399216984
2023-05-03 00:00:00.000 UTC,0.06820124273451432
2023-05-04 00:00:00.000 UTC,0.08144319007476444
2023-05-05 00:00:00.000 UTC,0.056584193224451074
2023-05-06 00:00:00.000 UTC,0.06447861106159025
2023-05-07 00:00:00.000 UTC,0.09327892538215354
2023-05-08 00:00:00.000 UTC,0.14555241926370294
2023-05-09 00:00:00.000 UTC,0.10441865579185557
2023-05-10 00:00:00.000 UTC,0.054292488809738505
2023-05-11 00:00:00.000 UTC,0.1050027834859118
2023-05-12 00:00:00.000 UTC,0.14235025929113143
2023-05-13 00:00:00.000 UTC,0.07558682014841078
2023-05-14 00:00:00.000 UTC,0.045459089140306726
2023-05-15 00:00:00.000 UTC,0.0708951493298411
2023-05-16 00:00:00.000 UTC,0.08164380932678364
2023-05-17 00:00:00.000 UTC,0.06518769081239528
2023-05-18 00:00:00.000 UTC,0.08139667779872911
2023-05-19 00:00:00.000 UTC,0.0791419233336996
2023-05-20 00:00:00.000 UTC,0.07151848822603317
2023-05-21 00:00:00.000 UTC,0.05107847122875295
2023-05-22 00:00:00.000 UTC,0.059063809491140776
2023-05-23 00:00:00.000 UTC,0.05776722332433925
2023-05-24 00:00:00.000 UTC,0.05361880533757145
2023-05-25 00:00:00.000 UTC,0.09324328369280786
2023-05-26 00:00:00.000 UTC,0.06599088950632959
2023-05-27 00:00:00.000 UTC,0.062201540896968464
2023-05-28 00:00:00.000 UTC,0.050762995654123406
2023-05-29 00:00:00.000 UTC,0.061506894127700655
2023-05-30 00:00:00.000 UTC,0.03635592924775638
2023-05-31 00:00:00.000 UTC,0.10075209756910941
2023-06-01 00:00:00.000 UTC,0.07832088115557594
2023-06-02 00:00:00.000 UTC,0.07005122798786502
2023-06-03 00:00:00.000 UTC,0.04233329592948918
2023-06-04 00:00:00.000 UTC,0.05513352717845295
2023-06-05 00:00:00.000 UTC,0.0575210110820809
2023-06-06 00:00:00.000 UTC,0.07206522239926577
2023-06-07 00:00:00.000 UTC,0.07239776359442636
2023-06-08 00:00:00.000 UTC,0.10723046400547373
2023-06-09 00:00:00.000 UTC,0.052080722108899996
2023-06-10 00:00:00.000 UTC,0.11266416296511028
2023-06-11 00:00:00.000 UTC,0.05018757518993114
2023-06-12 00:00:00.000 UTC,0.08639324774168458
2023-06-13 00:00:00.000 UTC,0.07946515873487595
2023-06-14 00:00:00.000 UTC,0.05253387147168159
2023-06-15 00:00:00.000 UTC,0.06477222990847784
2023-06-16 00:00:00.000 UTC,0.06826511017608601
2023-06-17 00:00:00.000 UTC,0.05979960787176295
2023-06-18 00:00:00.000 UTC,0.04185396871549403
2023-06-19 00:00:00.000 UTC,0.05141426017936377
2023-06-20 00:00:00.000 UTC,0.06159065620605745
2023-06-21 00:00:00.000 UTC,0.05745182498635973
2023-06-22 00:00:00.000 UTC,0.06712201763272743
2023-06-23 00:00:00.000 UTC,0.06914300174315668
2023-06-24 00:00:00.000 UTC,0.03670185385174951
2023-06-25 00:00:00.000 UTC,0.05155629720301286
2023-06-26 00:00:00.000 UTC,0.05763709852849389
2023-06-27 00:00:00.000 UTC,0.041332340021073936
2023-06-28 00:00:00.000 UTC,0.05897402473553125
2023-06-29 00:00:00.000 UTC,0.02779175651250118
2023-06-30 00:00:00.000 UTC,0.05684566004009469
2023-07-01 00:00:00.000 UTC,0.0390876989730856
2023-07-02 00:00:00.000 UTC,0.057551921787660554
2023-07-03 00:00:00.000 UTC,0.06657207761090742
2023-07-04 00:00:00.000 UTC,0.047232399163106266
2023-07-05 00:00:00.000 UTC,0.034903675243346845
2023-07-06 00:00:00.000 UTC,0.051214664891527956
2023-07-07 00:00:00.000 UTC,0.09719223647154605
2023-07-08 00:00:00.000 UTC,0.03455377193318281
2023-07-09 00:00:00.000 UTC,0.02062888245405382
2023-07-10 00:00:00.000 UTC,0.04080881193039281
2023-07-11 00:00:00.000 UTC,0.04598559705641395
2023-07-12 00:00:00.000 UTC,0.05309684609590793
2023-07-13 00:00:00.000 UTC,0.03360505078564266
2023-07-14 00:00:00.000 UTC,0.05250134532329513
2023-07-15 00:00:00.000 UTC,0.04948894705891031
2023-07-16 00:00:00.000 UTC,0.0612387254724133
2023-07-17 00:00:00.000 UTC,0.04567135480699952
2023-07-18 00:00:00.000 UTC,0.04841502353238772
2023-07-19 00:00:00.000 UTC,0.02195272504269032
2023-07-20 00:00:00.000 UTC,0.0796980283254597
2023-07-21 00:00:00.000 UTC,0.051176687911057346
2023-07-22 00:00:00.000 UTC,0.039760746968610275
2023-07-23 00:00:00.000 UTC,0.042672740630762186
2023-07-24 00:00:00.000 UTC,0.05868758727260865
2023-07-25 00:00:00.000 UTC,0.034472668470393625
2023-07-26 00:00:00.000 UTC,0.03181991864087424
2023-07-27 00:00:00.000 UTC,0.04910456449715632
2023-07-28 00:00:00.000 UTC,0.03887528962618404
2023-07-29 00:00:00.000 UTC,0.030279432579200006
2023-07-30 00:00:00.000 UTC,0.07894904906041007
2023-07-31 00:00:00.000 UTC,0.07200893424610459
2023-08-01 00:00:00.000 UTC,0.05338041624789593
2023-08-02 00:00:00.000 UTC,0.06563267390381965
2023-08-03 00:00:00.000 UTC,0.056510391731201745
2023-08-04 00:00:00.000 UTC,0.07597142396287025
2023-08-05 00:00:00.000 UTC,0.042776913154621565
2023-08-06 00:00:00.000 UTC,0.04384871879062026
2023-08-07 00:00:00.000 UTC,0.053151182076334666
