avg_price,time
5.960104166666679,2023-05-02 00:00:00.000 UTC
5.918333333333343,2023-05-01 00:00:00.000 UTC
6.0969444444444685,2023-04-30 00:00:00.000 UTC
6.135694444444443,2023-04-29 00:00:00.000 UTC
6.138576388888925,2023-04-28 00:00:00.000 UTC
6.159965277777728,2023-04-27 00:00:00.000 UTC
6.231319444444427,2023-04-26 00:00:00.000 UTC
6.00802083333332,2023-04-25 00:00:00.000 UTC
6.090625000000013,2023-04-24 00:00:00.000 UTC
6.177256944444429,2023-04-23 00:00:00.000 UTC
6.158888888888873,2023-04-22 00:00:00.000 UTC
6.33569444444445,2023-04-21 00:00:00.000 UTC
6.51517361111112,2023-04-20 00:00:00.000 UTC
6.779305555555557,2023-04-19 00:00:00.000 UTC
7.143819444444435,2023-04-18 00:00:00.000 UTC
7.106319444444454,2023-04-17 00:00:00.000 UTC
7.213298611111079,2023-04-16 00:00:00.000 UTC
7.218298611111118,2023-04-15 00:00:00.000 UTC
7.385347222222222,2023-04-14 00:00:00.000 UTC
7.087361111111095,2023-04-13 00:00:00.000 UTC
6.941840277777765,2023-04-12 00:00:00.000 UTC
7.222916666666679,2023-04-11 00:00:00.000 UTC
7.0385416666666645,2023-04-10 00:00:00.000 UTC
6.892916666666649,2023-04-09 00:00:00.000 UTC
7.013854166666663,2023-04-08 00:00:00.000 UTC
7.029861111111115,2023-04-07 00:00:00.000 UTC
7.100381944444451,2023-04-06 00:00:00.000 UTC
7.171006944444434,2023-04-05 00:00:00.000 UTC
6.906666666666679,2023-04-04 00:00:00.000 UTC
6.754166666666669,2023-04-03 00:00:00.000 UTC
6.9132986111111006,2023-04-02 00:00:00.000 UTC
6.983819444444425,2023-04-01 00:00:00.000 UTC
6.9138194444444085,2023-03-31 00:00:00.000 UTC
6.882881944444457,2023-03-30 00:00:00.000 UTC
6.979201388888875,2023-03-29 00:00:00.000 UTC
6.7421180555555456,2023-03-28 00:00:00.000 UTC
