gmx_price,green_volume,red_volume,time,usd_volume
36.71812459120682,121463.55614771218,,2022-10-25 00:00:00.000 UTC,121463.55614771218
36.316543996529454,101504.74047029982,,2022-10-24 00:00:00.000 UTC,101504.74047029982
35.37945402700571,85689.03765340782,,2022-10-23 00:00:00.000 UTC,85689.03765340782
34.95912715305151,89285.61074889355,,2022-10-22 00:00:00.000 UTC,89285.61074889355
34.29975656560948,,111920.10567358373,2022-10-21 00:00:00.000 UTC,111920.10567358373
34.59421617704061,,118692.75570342632,2022-10-20 00:00:00.000 UTC,118692.75570342632
35.58567309261673,,85725.88648011371,2022-10-19 00:00:00.000 UTC,85725.88648011371
37.70773954085558,,36651.92283371162,2022-10-18 00:00:00.000 UTC,36651.92283371162
38.37762186964036,55801.062198457075,,2022-10-17 00:00:00.000 UTC,55801.062198457075
37.28807462264223,,38033.83611509507,2022-10-16 00:00:00.000 UTC,38033.83611509507
37.5193182609132,,39507.8421287416,2022-10-15 00:00:00.000 UTC,39507.8421287416
39.00661865359077,69392.77458473798,,2022-10-14 00:00:00.000 UTC,69392.77458473798
37.16953763747234,,78985.26747962872,2022-10-13 00:00:00.000 UTC,78985.26747962872
39.24419290996521,61338.67351827562,,2022-10-12 00:00:00.000 UTC,61338.67351827562
39.22233588493658,,76797.33366270582,2022-10-11 00:00:00.000 UTC,76797.33366270582
43.62735785964857,,63695.942475086915,2022-10-10 00:00:00.000 UTC,63695.942475086915
46.436817360934945,83029.02944135168,,2022-10-09 00:00:00.000 UTC,83029.02944135168
45.38632788111362,85099.36477708805,,2022-10-08 00:00:00.000 UTC,85099.36477708805
43.8882551240855,,57274.17293693157,2022-10-07 00:00:00.000 UTC,57274.17293693157
47.22917217656984,,138192.55778864335,2022-10-06 00:00:00.000 UTC,138192.55778864335
52.26191915787086,415534.5192242312,,2022-10-05 00:00:00.000 UTC,415534.5192242312
40.6518770189713,50936.80190477104,,2022-10-04 00:00:00.000 UTC,50936.80190477104
37.857764952242924,,48344.36584401421,2022-10-03 00:00:00.000 UTC,48344.36584401421
39.29866383815428,,75571.33056077069,2022-10-02 00:00:00.000 UTC,75571.33056077069
39.77695722150441,,68177.70467765856,2022-10-01 00:00:00.000 UTC,68177.70467765856
40.18909654269757,,68642.97689492744,2022-09-30 00:00:00.000 UTC,68642.97689492744
40.795006095286446,75185.19623361292,,2022-09-29 00:00:00.000 UTC,75185.19623361292
40.26727637892706,,84722.34950126254,2022-09-28 00:00:00.000 UTC,84722.34950126254
42.12966419600257,84217.19872780914,,2022-09-27 00:00:00.000 UTC,84217.19872780914
39.596879797976925,,96735.17734645763,2022-09-26 00:00:00.000 UTC,96735.17734645763
39.794209756974794,,71987.7254503674,2022-09-25 00:00:00.000 UTC,71987.7254503674
40.18871360459081,66431.9435883886,,2022-09-24 00:00:00.000 UTC,66431.9435883886
40.01096287168558,,89344.4800924739,2022-09-23 00:00:00.000 UTC,89344.4800924739
40.703884550143854,,75709.22526326757,2022-09-22 00:00:00.000 UTC,75709.22526326757
40.942798617690976,,85201.96392341492,2022-09-21 00:00:00.000 UTC,85201.96392341492
42.59225255864689,62355.05774585905,,2022-09-20 00:00:00.000 UTC,62355.05774585905
41.06715816620437,,57124.417009190285,2022-09-19 00:00:00.000 UTC,57124.417009190285
42.78712599267904,,91393.30112036242,2022-09-18 00:00:00.000 UTC,91393.30112036242
44.510677605295996,,26528.363852756414,2022-09-17 00:00:00.000 UTC,26528.363852756414
44.763795649193824,,40690.29024511718,2022-09-16 00:00:00.000 UTC,40690.29024511718
46.1406571416791,,49601.206427305035,2022-09-15 00:00:00.000 UTC,49601.206427305035
46.60823261674466,50756.36531963493,,2022-09-14 00:00:00.000 UTC,50756.36531963493
45.513848863151956,,64857.23462999154,2022-09-13 00:00:00.000 UTC,64857.23462999154
46.85363466839332,,61706.236858274,2022-09-12 00:00:00.000 UTC,61706.236858274
49.56203648724815,50900.21147240385,,2022-09-11 00:00:00.000 UTC,50900.21147240385
49.22467774961983,,46911.117895387695,2022-09-10 00:00:00.000 UTC,46911.117895387695
51.907299593741236,,63015.46170680186,2022-09-09 00:00:00.000 UTC,63015.46170680186
52.14111624780456,64446.41968228644,,2022-09-08 00:00:00.000 UTC,64446.41968228644
49.43927345596336,,83997.32560168175,2022-09-07 00:00:00.000 UTC,83997.32560168175
49.922669321848936,,103938.99752808949,2022-09-06 00:00:00.000 UTC,103938.99752808949
