cumu_qty_staked,day,gmx_apr,gmx_apr_times100,gmx_avg_apr,gmx_avg_apr_times100,gmx_cumu_income,gmx_income_usd,gmx_med_apr,gmx_med_apr_times100,ma30d,ma7d,net_qty_staked,staked_gmx_tvl
353569.5819693111,2021-09-09 00:00:00.000 UTC,0.41383191114825457,41.38319111482546,0.41383191114825457,41.38319111482546,1486.7652690628217,1486.7652690628217,0.41383191114825457,41.38319111482546,35356.95819693111,48074.669042804126,53998.36936852989,1311327.8811732805
579155.328610217,2021-09-10 00:00:00.000 UTC,0.34621559173481964,34.62155917348196,0.3800237514415371,38.00237514415371,4086.8361258415307,2600.070856778709,0.41383191114825457,41.38319111482546,52650.48441911063,79812.58766264415,225585.74664090585,2741141.3159322003
439578.3410547045,2021-09-11 00:00:00.000 UTC,0.43787876230470807,43.78787623047081,0.39930875506259406,39.93087550625941,10038.627736527278,5951.791610685747,0.41383191114825457,41.38319111482546,36631.528421225375,59405.403011300485,-139576.98755551246,4961199.594303641
356399.34853996354,2021-09-12 00:00:00.000 UTC,0.48686600867475793,48.686600867475796,0.421198068465635,42.119806846563506,18063.417575114407,8024.78983858713,0.43787876230470807,43.78787623047081,27415.33450307412,46399.51679891791,-83178.99251474097,6016128.131551283
415761.12386579294,2021-09-13 00:00:00.000 UTC,0.3748444464385276,37.48444464385276,0.4119273440602135,41.19273440602136,24625.769639772378,6562.352064657972,0.41383191114825457,41.38319111482546,29697.223133270923,21570.38870583992,59361.775325829396,6390006.645044344
585858.9453279926,2021-09-14 00:00:00.000 UTC,0.16061712792378108,16.061712792378106,0.3700423080374748,37.00423080374748,30013.95276282212,5388.183123049742,0.41383191114825457,41.38319111482546,39057.26302186617,45971.25296453467,170097.82146219956,12244564.856410727
564487.7825101063,2021-09-15 00:00:00.000 UTC,0.2630083745177665,26.300837451776648,0.3547517461060879,35.47517461060879,37608.26252816482,7594.309765342707,0.3748444464385276,37.48444464385276,35280.486406881646,37845.22427276073,-21371.162817886187,10539295.828250678
593887.6654281426,2021-09-16 00:00:00.000 UTC,0.28321679263436217,28.321679263436216,0.3458098769221222,34.58098769221222,47571.541839212776,9963.279311047954,0.3748444464385276,37.48444464385276,34934.568554596626,34331.15477983308,29399.88291803631,12840329.5394543
605167.4822327843,2021-09-17 00:00:00.000 UTC,0.296268884217964,29.626888421796398,0.3403053221772157,34.03053221772157,57118.16044826269,9546.618609049918,0.34621559173481964,34.62155917348196,33620.41567959913,3716.021946081037,11279.816804641581,11761328.907357257
591024.3257254626,2021-09-18 00:00:00.000 UTC,0.30100625801893827,30.100625801893827,0.33637541576138796,33.6375415761388,66841.86803277823,9723.707584515549,0.34621559173481964,34.62155917348196,31106.543459234876,21635.14066725116,-14143.156507321604,11790961.728526171
582165.188438852,2021-09-19 00:00:00.000 UTC,0.5920966922464362,59.209669224643626,0.359622804532756,35.9622804532756,81384.90459018014,14543.036557401912,0.34621559173481964,34.62155917348196,29108.2594219426,32252.262842698343,-8859.137286610676,8965103.8638844
514735.8104994409,2021-09-20 00:00:00.000 UTC,2.070274718869415,207.0274718869415,0.5021771307274776,50.217713072747756,114878.17116998583,33493.266579805684,0.3748444464385276,37.48444464385276,24511.229071401947,14139.240947663988,-67429.37793941109,5905033.85381879
562926.706651103,2021-09-21 00:00:00.000 UTC,1.633050589003788,163.3050589003788,0.5891673967487322,58.91673967487322,147426.55549678695,32548.38432680114,0.3748444464385276,37.48444464385276,25587.577575050134,-3276.034096698512,48190.89615166206,7274826.854279932
616079.568751952,2021-09-22 00:00:00.000 UTC,1.1999082501423848,119.99082501423848,0.6327917434197075,63.27917434197074,174893.8141551995,27467.258658412557,0.41383191114825457,41.38319111482546,26786.06820660661,7370.255177406526,53152.86210084907,8355263.337118418
648375.3688295448,2021-09-23 00:00:00.000 UTC,0.31067698692456114,31.067698692456112,0.611317426320031,61.131742632003096,183131.73461100712,8237.920455807624,0.3748444464385276,37.48444464385276,27015.640367897697,7783.95762877172,32295.80007759267,9678351.126470486
632937.389561659,2021-09-24 00:00:00.000 UTC,0.8275897287311353,82.75897287311354,0.6248344452207251,62.483444522072496,201753.75597049014,18622.02135948302,0.41383191114825457,41.38319111482546,25317.49558246636,3967.1296184106727,-15437.979267885748,8213052.386032575
634128.4071999929,2021-09-25 00:00:00.000 UTC,0.4327604111378072,43.27604111378072,0.6135359726276122,61.35359726276121,211786.7061848788,10032.950214388651,0.41383191114825457,41.38319111482546,24389.55412307665,6157.725924932891,1191.0176383339203,8462019.015611228
704771.5010410876,2021-09-26 00:00:00.000 UTC,0.4362160865178597,43.62160865178597,0.6036848678437371,60.368486784373694,225568.42934541492,13781.723160536112,0.4327604111378072,43.27604111378072,26102.648186706945,17515.187514605077,70643.09384109463,11531736.469763884
716857.3241662198,2021-09-27 00:00:00.000 UTC,0.3446635322804119,34.46635322804119,0.5900521659719832,59.005216597198306,237826.29683974013,12257.867494325204,0.41383191114825457,41.38319111482546,25602.047291650706,28874.50195239698,12085.823125132243,12981128.59758147
699323.0450990963,2021-09-28 00:00:00.000 UTC,0.79643026947542,79.643026947542,0.600371071147155,60.03710711471549,260467.89221228805,22641.595372547923,0.4327604111378072,43.27604111378072,24114.5877620378,19485.191206856183,-17534.279067123527,10376529.657044943
713074.61589002,2021-09-29 00:00:00.000 UTC,0.51469922976724,51.469922976724,0.5962914596528733,59.62914596528733,275849.364030391,15381.471818102948,0.4327604111378072,43.27604111378072,23769.15386300067,13856.435305438275,13751.570790923724,10907801.855748795
732565.6718200799,2021-09-30 00:00:00.000 UTC,0.2581765479201132,25.817654792011318,0.580922600028657,58.09226000286569,284269.0945866213,8419.730556230305,0.4327604111378072,43.27604111378072,24418.741437319048,12027.18614150502,19491.055930059887,11903488.824922211
715284.8107130361,2021-10-01 00:00:00.000 UTC,0.48463127788114446,48.46312778811445,0.5767360208048521,57.6736020804852,300020.68943508354,15751.594848462286,0.4327604111378072,43.27604111378072,23512.265583314518,11763.917307339581,-17280.86110704382,11863312.134588957
702124.9918982668,2021-10-02 00:00:00.000 UTC,0.2997752848613529,29.97752848613529,0.5651959901405396,56.51959901405396,309616.00781254465,9595.318377461095,0.4327604111378072,43.27604111378072,22835.936440952813,9713.797814039119,-13159.818814769329,11683055.223825812
692775.731840742,2021-10-03 00:00:00.000 UTC,0.19090923478157742,19.09092347815774,0.550224519926181,55.02245199261811,316218.32970607624,6602.321893531602,0.41383191114825457,41.38319111482546,22410.283895634464,-1713.6813143350903,-9349.260057524836,12623001.154952943
770640.7303827604,2021-10-04 00:00:00.000 UTC,0.39511274299207283,39.51127429920728,0.5442586823517923,54.42586823517923,332628.4146112098,16410.08490513356,0.41383191114825457,41.38319111482546,24896.673680238637,7683.343745220064,77864.99854201832,15159422.460069632
1076875.7280694747,2021-10-05 00:00:00.000 UTC,0.1806749435280503,18.06749435280503,0.5307926179509129,53.0792617950913,345199.95122110145,12571.53660989162,0.39511274299207283,39.51127429920728,34842.433237397876,53936.097567196884,306234.9976867142,25397051.59447329
1057627.059840892,2021-10-06 00:00:00.000 UTC,0.27945390605109466,27.945390605109466,0.5218162353830623,52.181623538306226,365899.34285540524,20699.39163430379,0.39511274299207283,39.51127429920728,26428.621897199268,49221.777707267385,-19248.66822858274,27035864.530515794
1004934.2817847369,2021-10-07 00:00:00.000 UTC,0.21735829353560218,21.735829353560217,0.5113176856641843,51.13176856641843,380068.0122717855,14168.669416380275,0.3748444464385276,37.48444464385276,24695.803573616224,38909.8014235224,-52692.778056155104,23792808.88185536
983193.8671926599,2021-10-08 00:00:00.000 UTC,0.14645724478457853,14.645724478457852,0.49915567096819746,49.91556709681974,389231.71744567045,9163.705173884935,0.3748444464385276,37.48444464385276,22787.421819729276,38272.72235423193,-21740.414592076995,22837739.392050836
