CRV,date,veCRV,veCRV_Percent
150456105.14355406,2020-12-14,61999533.97153178,29.182343302239694
151324547.16786683,2020-12-15,62178623.27390837,29.12304447060434
151324547.16786683,2020-12-15,62178623.27390837,29.12304447060434
151324547.16786683,2020-12-15,62178623.27390837,29.12304447060434
151324547.16786683,2020-12-15,62178623.27390837,29.12304447060434
151985091.09138116,2020-12-16,62251807.92028388,29.057463120250972
151985091.09138116,2020-12-16,62251807.92028388,29.057463120250972
151985091.09138116,2020-12-16,62251807.92028388,29.057463120250972
151985091.09138116,2020-12-16,62251807.92028388,29.057463120250972
152870315.2862292,2020-12-17,62339117.8507553,28.966721830950316
152870315.2862292,2020-12-17,62339117.8507553,28.966721830950316
152870315.2862292,2020-12-17,62339117.8507553,28.966721830950316
152870315.2862292,2020-12-17,62339117.8507553,28.966721830950316
155165228.19567043,2020-12-18,62448072.60122181,28.69680868427581
155165228.19567043,2020-12-18,62448072.60122181,28.69680868427581
155165228.19567043,2020-12-18,62448072.60122181,28.69680868427581
155165228.19567043,2020-12-18,62448072.60122181,28.69680868427581
157760413.1903452,2020-12-19,64040469.68689227,28.872955263364503
157760413.1903452,2020-12-19,64040469.68689227,28.872955263364503
157760413.1903452,2020-12-19,64040469.68689227,28.872955263364503
157760413.1903452,2020-12-19,64040469.68689227,28.872955263364503
159192419.9123391,2020-12-20,64208460.63910253,28.74136417036973
159192419.9123391,2020-12-20,64208460.63910253,28.74136417036973
159192419.9123391,2020-12-20,64208460.63910253,28.74136417036973
159192419.9123391,2020-12-20,64208460.63910253,28.74136417036973
160090772.83064958,2020-12-21,64388956.76217458,28.6836396671394
160090772.83064958,2020-12-21,64388956.76217458,28.6836396671394
160090772.83064958,2020-12-21,64388956.76217458,28.6836396671394
160090772.83064958,2020-12-21,64388956.76217458,28.6836396671394
160358848.0425609,2020-12-22,64791757.083319865,28.77707437077287
160358848.0425609,2020-12-22,64791757.083319865,28.77707437077287
160358848.0425609,2020-12-22,64791757.083319865,28.77707437077287
160358848.0425609,2020-12-22,64791757.083319865,28.77707437077287
162952323.0947171,2020-12-23,66311420.14190034,28.92364017343203
162952323.0947171,2020-12-23,66311420.14190034,28.92364017343203
162952323.0947171,2020-12-23,66311420.14190034,28.92364017343203
